Date,Time
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:09:43
2019-02-05,22:09:44
2019-02-05,22:09:44
2019-02-05,22:09:47
2019-02-05,22:09:47
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:48
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:49
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:50
2019-02-05,22:09:53
2019-02-05,22:09:54
2019-02-05,22:09:55
2019-02-05,22:09:55
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:56
2019-02-05,22:09:57
2019-02-05,22:09:57
2019-02-05,22:09:58
2019-02-05,22:09:58
2019-02-05,22:10:02
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:03
2019-02-05,22:10:04
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:39
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:40
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:39
2019-02-08,15:31:40
2019-02-08,15:31:41
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:32
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:33
2019-02-08,15:31:37
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
2019-02-08,15:31:38
